বাগানগুলি,bagangulur,bagangulir,,
অভিনেত্রীদের,abhinetrider,avinetrider,,
ধরাধরি,dhoradhori,,,
উঠলাম,othlam,uthlam,,
বিজ্ঞাপনী,biggapani,biggaponi,,
আদ্যন্ত,adanto,adonto,addonto,addanto
আশ্বাসের,aasshaser,ashshaser,,
তিমিরেই,timirei,,,
বেরোল,berolo,,,
মর্কেল,markel,marcel,,
পদক্ষেপকে,podokkhep,padakkhep,,
টেরিজার,terijar,theresar,,
ময়নাগুড়ি,maynaguri,moynaguri,,
মানবের,manober,,,
মুকুটে,mokot,mukut,,
সম্মিলনীর,sommilonir,sommiloneer,sammilonir,sammiloneer
রয়টার্স,reuters,rayters,royters,
নকশার,nokhshar,nakhshar,,
করাচি,karachi,korachi,,
খেলোয়াড়রা,kheloar,khelowar,kheloyar,
সুফি,sufi,,,
কালু,kalu,kalo,,
সাতটায়,sattay,sattai,,
পাথুরে,pathure,pathore,,
মই,moy,moi,,
মেধার,medhar,,,
লিলুয়া,liluya,lilua,,
হীরক,hirak,hirok,heerak,heerok
পালং,palong,,,
আনারস,anaras,,,
ভেবেছি,bhebechi,vebesi,vebechi,
বলয়ের,boloer,boloyer,,
কমিটিই,komitie,comitie,committe,
মারপিটের,marpiter,,,
সুজয়বাবু,sujoybabu,sujaybabu,,
রীতিমতো,reetimoto,ritimoto,,
হ্যাম,ham,hyam,,
শতপথী,sotopothi,sotopothee,satapathi,satapathee
রাজত্বে,rajotte,,,
বাঁকে,bake,,,
অম্বর,ambor,ombor,ambar,
গুদামের,gudamer,godamer,,
স্মরণসভায়,saransabhay,saransavay,soronsobhay,
আগ্রহে,agrohe,,,
হঠাতে,hotathe,hotate,,
পটাশিয়াম,potashiyam,potassium,,
নিপুণ,nipun,nipoon,,
ডোবার,doobar,dobar,,
প্রজনন,prajonmo,projonmo,prajanmo,
মসুল,masul,masool,,
ফতে,phote,fote,,
ফোরলান,forlan,phorlan,,
সৌন্দর্যের,sowndorjer,sandarjer,sondorjer,
রিলিজের,riliser,releaser,rilizer,
বোতলের,botoler,bottoler,,
নাতিকে,natike,,,
জনজাতির,janjatir,jonjatir,,
অভ্যাসে,abbhase,avvase,,
কাজিরাঙা,kajiranga,kajirangya,,
ক্যাপিটাল,capital,,,
করেন—,koren,,,
রেপো,repoo,repo,,
পড়তাম,portam,partam,,
নতুনত্ব,natunotto,notunotto,,
প্রথমার্ধ,prathamardho,prathomardho,prothomardho,
পুনম,ponam,poonam,,
মুখ্যমন্ত্রীদের,mukkhomantrider,mukkhomontrider,,
করিয়াছিল,koriyachilo,koriasilo,koriachilo,
আশঙ্কাই,ashongkai,ashangkai,,
পিটিশন,petition,pitison,,
স্বৈরাচারী,sairachari,soirachari,soyrachari,
আসলাম,aaslam,aslam,,
ফাউল,faul,fawol,fawl,
হাসিখুশি,hashikhushi,,,
কাটায়,katay,,,
মিসিং,missing,,,
নচেৎ,nochet,nachet,,
অয়েলের,oiler,,,
ইলেকট্রনিক্স,electroniks,electronics,,
মালগাড়ি,malgari,maalgari,,
ইউটিউব,utube,youtube,,
অজিতবাবুর,ajitbabur,,,
ছেড়েছিলেন,cherechilen,chherechhilen,seresilen,
কলেজিয়েট,kolijiyet,collegiate,,
ইঙ্গিতও,engito,ingito,,
পটেলকে,potelke,patelke,,
অস্থি,osthi,asthi,,
জল্পনায়,jalponai,jalponay,jolponay,
জড়িয়েছিল,jariyechilen,joriyechilen,,
ক্লিন্টনের,clintoner,,,
হাবিব,habib,,,
বনকর্মী,bonkormi,bankormee,bankormi,
যুবকল্যাণ,zubokollan,jhubokollan,jhobokollan,
জেএনএম,JNM,jenem,,
দাঁড়াবেন,daraben,,,
ডিওয়াইএফের,DYFer,dioyaiefer,,
কমব্যাট,combat,kombat,,
উরিতে,urite,,,
ব্যারাকপুরে,barakpure,barrackpore,,
ভগবানের,bhogobaner,vogobaner,,
এতখানি,etokhani,,,
টেকনিক,teknik,technique,tecniq,
কমের,komer,,,
বিঘার,bighar,,,
থাকিবার,thakbar,thakibar,,
সদ্যোজাতকে,soddojatke,saddojatte,,
সময়টাই,samaytai,somoytai,somoitai,
দেখালেও,dekhaleo,dekhaleu,,
ফাঁকাই,fakai,facai,,
কুন্তল,kontol,kuntol,,
আপদে,apode,apade,,
কোনওটি,konoti,,,
হইবেন,hoiben,hoyben,,
শুনবে,shunbe,shonbe,,
ইনিংসটা,inningsta,,,
হ্যাপা,hepa,hapa,,
শীতলা,shitla,sheetla,,
কানপুরে,kanpore,canpure,kanpure,
জামশেদপুর,jamshedpur,jamshedpoor,,
সরষে,sarshe,sorshe,,
দেশজ,deshoj,deshaj,,
প্ল্যানিং,planning,,,
বিধায়কও,bidhayako,bidhayoko,,
আটকান,atkan,,,
টিউবওয়েল,tubewell,,,
হত্যাকাণ্ডে,hottakando,hattakando,,
গড়িয়ে,goriye,gariye,,
উল্লসিত,ullasito,ullosito,,
কমিটিগুলির,comitigulir,committegulir,komitigulir,
যথা,jotha,zotha,,
আনিসুর,anisoor,anisur,,
মজুরদের,majorder,mojorder,majurder,mojurder
রক্ষীর,rokkhir,rakkhir,,
বিক্রমজিৎ,bikramjeet,bikramjit,,
নাদালের,nadaler,,,
চাঁচলে,chacle,chachle,,
লেখাপড়া,lekhapora,,,
•••,dotdotdot,,,
র‌্যাপিড,rapid,,,
ঋদ্ধির,ridhir,wridhir,reedhir,
সিস্টেমে,systeme,,,
অ্যাসোসিয়েট,associate,,,
রেলশহরে,railsahare,relsohore,railsohore,
পিপি,pipi,pp,,
লড়াইকে,laraike,loraike,,
কার্যবাহী,karjobahee,karjobahi,,
নেওয়ারও,neuyaro,neoaro,newyaro,
দ্বিতীয়টি,ditiyoti,diteeyoti,,
আনি,aani,ani,,
তাকিয়েই,takiyei,takiai,,
বিরোধিতা,birodhita,biradhita,,
ইয়ুথ,youth,,,
ডাকবাংলো,dakbanglo,,,
সোয়েটার,swetar,,,
দেশবাসী,deshbasee,deshbasi,,
ধরানো,dharano,dhorano,,
প্রতিপত্তি,pratipotti,protipotti,,
হাঁটবে,hatbe,,,
ছাত্রীটিকে,chatritike,chatreetike,,
ইঞ্জিনিয়ারেরা,engineerera,eniginiarera,,
দাশমুন্সি,dashmonshi,dashmunshi,,
তেলেভাজা,televaja,telebhaja,,
পাথরে,pathore,,,
সরোজ,saroj,sarooj,,
বংশীবদন,bongshibodon,bongshibadan,bangshibadan,
হাতিগুলি,hatigulu,hatiguli,,
মেটা,meta,,,
জয়ধ্বনি,joydhoni,jaydhani,jaydhoni,
কলেজকে,collegeke,kolejke,colejke,
চোরেদের,choreder,,,
খ,kho,,,
ইন্দোনেশিয়ার,indonesiar,,,
মেঠো,metho,,,
এমজিআর,emgiar,MGR,,
ডিব্রুগড়,dibrugarh,dibrugar,,
চেনার,chenar,,,
এগোচ্ছিল,egacchilo,agacchilo,egocchilo,
ক্যান,can,ken,,
বিপিন,bipin,,,
নারায়ণগড়,narayangar,narayangarh,,
বণ্টনের,bantoner,bontoner,,
ভালভাবে,bhalobhabe,valovabe,,
খুলি,khuli,kholi,,
ব্যথায়,bethai,bethay,,
সপক্ষে,sapakkhe,sopokkhe,,
নাথের,nather,,,
পিজি,piji,PG,,
গোলে,goaley,gole,,
দার্জিলিংয়ের,darjeelingyer,darjelingyer,darjeelinger,
সুদৃশ্য,sudreessho,sudrissho,sodrissho,
গলাতে,golate,,,
প্রতিকূলতা,protikulota,pratikulota,,
মুমূর্ষু,momursho,mumurshu,,
ইসলামাবাদকে,islamabadke,,,
ধীবর,dhibor,dhebor,dhibar,dhebar
ঝগড়া,jhagra,jhogra,,
শিক্ষিকাকে,shikkhikake,,,
উত্তমবাবুর,uttambabur,,,
চড়,chor,,,
বিষ্ণুপদ,bishnupad,bishnopod,,
জড়াল,joralo,,,
বৃত্তিমূলক,brittimolok,breettimulok,brittimulok,
মাথাব্যথার,mathabethar,,,
খাসতালুক,khastaluk,khastalook,,
মুষড়ে,mushre,moshre,,
আড়াআড়ি,araari,,,
রও,row,rou,,
স্কুলও,skoolo,schoolo,,
সংস্কৃতিতে,sangskritite,songskritite,,
চাও,chau,chao,,
কার্ল,carl,karl,,
পিরিয়ড,piriyod,piriod,period,
হর,har,hor,,
এক্সট্রা,xtra,extra,,
পাও,pau,pao,,
অ্যান্টনি,antoni,antony,,
অন্তর্বিভাগ,antarbibhag,antarbivag,antorbivag,antorbibhag
উত্তরণ,uttaron,ottoron,uttaran,
শ্যামলবাবুর,shamalbabur,shyamalbabur,shyamolbabur,
আয়ে,aye,aiye,aaye,
পেরেক,perek,,,
ভার্চুয়াল,bharchuyal,virtual,,
অডি,aodi,audi,,
পদও,podo,,,
তালড্যাংরা,taldengra,taldangra,,
রাঁধুনি,radhuni,radhoni,,
যেদিন,zedin,jedin,,
অগ্রাধিকারের,agradhikarer,ogradhikarer,,
বিলিতি,bileti,biliti,,
আক্ষেপের,akkheper,akkheyper,,
উন্নতমানের,unnotomaner,unnatamaner,onnotomaner,
কষেছিল,koshechhilo,koshesilo,koshechilo,
ব্রেক্সিটের,brexiter,,,
পাণ্ড্য,pandoo,,,
অসাংবিধানিক,osangbidhanik,asangbidhanik,,
আবর্জনায়,aborjonay,abarjanay,abarjonay,
রাজ্যবাসী,rajjobashi,rajjobashee,,
বর্ষপূর্তি,barshopurti,barshoporti,,
রেলশহরের,railsaharer,relshohore,railsohorer,
করা—,kora,,,
লন্ডভন্ড,londovondo,londobhondo,,
খেলাতে,khelate,,,
অপরিবর্তিত,aparibortito,oporibartito,,
অগপর,agopor,ogopor,,
সুকৌশলে,sukoushule,sukowshule,sukoushole,sukowshole
আমিষ,amish,amesh,,
সভাগৃহে,sobhagrihe,sobhagreehe,sovagreehe,sovagrihe
জেলাস্তরের,jelastorer,jelastarer,,
খাওয়ায়,khaoay,khauway,khauyay,
স্টুডেন্টস,students,,,
বীরপাড়া,beerpara,birpara,,
চান্স,chance,,,
রাখছিলেন,rakhchhilen,rakhsilen,rakhchilen,
এবং ,ebong,,,
হীন,hin,heen,heeno,hino
সন্তানসম্ভবা,santansambhoba,santansombhoba,santamsomvoba,santansamvobha
হরীশ,harish,hareesh,,
মাঠেও,matheo,matheu,,
রহমানকে,rahmanke,rohomanke,,
প্রতিনিধিকে,pratinidhike,protinidhike,,
স্ট্যান্ডার্ড,standard,,,
বড়াল,boral,boralo,,
মালিকানাধীন,malikanadhin,malikanadheen,,
লহমায়,lohmay,lohomay,,
লিগায়,ligay,,,
নেত্রীরা,netreer,netrir,,
সোনাজয়ী,sonajoi,sonajoyi,,
লেখে,lekhe,likhe,,
কড়ায়,koray,,,
ডিসপ্লে,display,displea,,
আরবান,arban,aarban,,
আমোদপুর,amodpur,amadpur,,
ফিজিও,physio,figio,,
কাড়তে,karte,,,
আকাঙ্ক্ষা,akangkha,,,
ভাবলেই,vabley,vablei,,
দুপুরেও,dupureu,dupureo,,
পাড়াতেই,paratei,paratey,,
সরকারেরই,sarkareri,sorkareri,,
পুনর্বিবেচনার,punorbibechonar,ponorbibechonar,,
অ্যান,aan,,,
অপরূপ,aporoop,aporup,oporup,
পরিণামে,poriname,parinamey,,
বাঁচান,bachan,,,
টিজার,tijar,teaser,teazer,
সাজিয়েছেন,sajiyechen,sajiyesen,sajiachen,sajiyechhen
তুলছিলেন,tulsilen,tulchilen,tulchhilen,
গাঁধীজির,gadhijir,gadheejir,,
বনমালী,banmalee,banmali,,
সাবধানী,sabdhani,sandhanee,,
ডেলিভারির,deliveryr,deliverir,,
চোরাপথে,chorapothey,chorapathey,,
রিজার্ভের,reserver,rizarver,,
ওয়াটসন,watson,,,
গুলশনে,gulshone,gulshane,,
থাকো,thako,,,
নেমন্তন্ন,nemantanno,nemontonno,,
কুচকাওয়াজের,kuchkauyajer,kuchkawyajer,kuchkaojer,
গতানুগতিক,gotanugatik,gotanugotik,,
বনেদি,bonedi,,,
চ্যালেঞ্জার্স,challengers,,,
পাল্টায়নি,paltaini,paltayni,,
মনমরা,monmora,manmora,,
জকোভিচের,jokovicher,jokobhicher,djokovicer,
মার্কস,marks,marcos,markos,
অর্ডারের,orderer,,,
জামাতে,jamate,,,
মাধবী,madhobee,madhobi,madhabi,
টিমটার,timtar,teamtar,,
পথেঘাটে,potheghate,patheghate,,
কলসি,kalsi,kolsi,,
বেলদার,bailder,beldar,,
হিলারিকে,hilaryke,hilarike,,
খেয়েও,kheyeo,kheyeu,,
আসাটা,asata,,,
কর্মসূচিও,karmosuchi,kormosuchi,,
সমর্থ,somortho,samortho,samartho,
লবণ,lobon,,,
উৎসুক,utshuk,utshook,,
উচ্চবর্ণের,ucchabarner,ucchoborner,ucchaborner,
মর্নিং,morning,,,
দখলদারদের,dokholdarder,dakhaldarder,,
অসহযোগিতার,osohojogitar,asohojagitar,asohojogitar,
ভোঁতা,bhota,vota,,
মেতেছেন,metechen,metechhen,,
মজুমদারকে,majumdarke,mazumdarke,,
বাইশের,baisher,,,
সাঁতরে,satre,,,
অছিলায়,achilay,achilai,,
অপ্রিয়,oprio,aprio,,
জিকা,zika,jika,,
খুরশিদ,khorshid,khurshid,,
পলিথিনের,palithiner,polithiner,polythiner,
সাংসদেরা,sangsodera,,,
দুপা,duipa,dopa,dupa,
মৃণালকান্তি,mrinalkanti,mreenalkanti,,
প্রশ্নেই,prasnei,prosnei,,
ডেল,del,dell,,
মনোভাব,monovab,monobhab,,
কর্মহীন,karmohin,kormohin,,
পত্রে,potre,patre,,
নজরবন্দি,najabandi,nojorbondi,nojorbandi,najarbondi
অনেকাংশে,anekangshe,onekangshe,,
ডেন্টাল,dental,,,
ফাদার,fathar,,,
ঘুমোচ্ছিলেন,ghomacchilen,ghumussilen,ghomocchilen,ghumocchilen
ছিটে,chite,,,
পাণ্ডুলিপি,pandolipi,pandulipi,,
জৈদীর,joydeer,joidir,joydir,
বেটার,betar,,,
বিকাশবাবুর,bikashbabur,bicashbabur,,
কুরুচিকর,kuruchir,korochir,,
আস্ফালন,asfalan,asfalon,,
শামির,shamir,,,
ওয়ার্ন,warne,warn,,
সর্বস্তরে,sarbostore,sorbostore,,
অংশুমান,ongshuman,aongshuman,,
মুখও,mukho,,,
অলিন্দে,alinde,olinde,,
আগ্রহের,agroher,agraher,,
ভান,van,bhan,,
আমতলা,aamtola,amtola,,
ফোয়ারা,foyara,foara,,
চতুর্দিকে,choturdike,chaturdike,,
বুটের,buter,booter,,
ধ্যান,dhen,dhyen,dyen,dhan
ফিনান্সিয়াল,financial,,,
পরিবহণে,paribohone,poribohone,,
নৃত্যশিল্পী,nrittashilpo,nreetoshilpo,nrittoshilpo,
দিবেন,deben,diben,,
টিফিনের,tifiner,tiffiner,,
প্রাণপণ,pranpon,,,
চাইছিলাম,chaichilam,chaisilam,chaicchilam,
রুনি,rooney,rooni,roony,
মালয়েশিয়ার,malayasiar,,,
টালিগঞ্জে,taliganje,,,
সুরেন্দ্রনাথ,surendranath,,,
মিজোরামের,mizoramer,mijoramer,,
ক্যাব,keb,cab,,
ঘেঁষতে,gheshte,,,
বিশাখাপত্তনম,visakhapatnam,bishakhapatnam,,
গ্রামীণের,graminer,grameener,,
ফিতের,phiter,fiter,,
মুকুলবাবুর,mokolbabur,mukulbabur,,
কার্যকারিতা,karjakarita,karjokarita,,
বিনি,bini,,,
কারাগারে,karagare,caragare,,
ব্লাউজ,blouz,blouse,,
দেওয়াকে,deoyake,dewake,deyake,deuyake
এয়ারলাইন্সের,airlincer,airlinser,,
তাহির,tahir,,,
ট্যাংরা,tengra,,,
চেতনার,chetonar,chetanar,,
খননের,khanoner,khononer,,
গিফট,gift,,,
বিলম্বিত,bilombito,bilambito,,
ঠেকের,theker,,,
দিগ্বিজয়,digijoy,digbijay,digbijoy,digijay
কমতি,komti,,,
ফ্রাই,fri,fry,,
দুবরাজপুরে,dubrajpure,,,
এদিনও,edino,,,
বোনেরা,bonera,,,
রঞ্জিতবাবুর,ranjitbabur,ranjeetbabur,,
আসিনি,aasini,asini,,
অমরেন্দ্র,omoredro,amorendro,,
দলগুলোর,dolgulur,dolgolor,,
কলাভবনের,kolabhaboner,kolavoboner,,
জিন্দল,jindol,zindol,,
ফিরি,phiri,firi,,
পেসারদের,pacerder,,,
ইসলামকে,islamke,,,
রাঙা,ranga,rangya,,
ঐতিহ্যকে,oitijjake,oitijjoke,,
চন্দের,chonder,chander,,
কারেন্ট,current,karent,,
তৈরিও,toirio,toyrio,,
হেলে,hele,,,
নির্দেশনা,nirdeshana,nirdeshona,,
যাওয়াতেই,jaoatei,jauyatei,jaoyatei,jawyatei
দুটোয়,duitay,dutoy,,
খাচ্ছিলেন,khachchhilen,khassilen,khacchilen,
ফালাকাটার,phalakatar,falakatar,,
হোমগার্ড,homeguard,,,
সমাপ্ত,samapto,somapto,,
সান্তা,santa,,,
এলাকাই,elakai,elakay,,
দুভাগে,duvage,duivage,dubhage,
সভাপতিদের,sovapotider,sovapatider,sobhapotider,
কর্মস্থলে,kormosthole,karmosthole,,
রুটির,rutir,,,
দুপক্ষে,dupokkhe,duipokkhe,,
গমগম,gomgom,,,
গর্জে,garje,gorje,,
ইরাকি,iraki,iraqi,,
রামনগরের,ramnogorer,ramnagarer,,
শ্রীনগরে,shreenagare,shrinagare,srinagare,
বুঝেছে,bojheche,bujse,bujheche,bujhechhe
পেটানোর,petanor,,,
অবিবাহিত,obibahito,abibahito,,
আবক্ষ,abakkho,abokkho,,
পরীক্ষক,parikkhok,parikkhak,porikkhok,
প্রশিক্ষণে,prasikkhone,prosikkhone,,
ব্যারাজের,barrager,,,
জন্মলগ্ন,janmologno,jonmologno,,
স্মল,sthal,sthol,,
ছেলেবেলার,chelebelar,chhelebelar,,
যাওয়ারও,jawaro,jaoaro,jawyaro,
আঁচল,achol,achal,,
মোদীজি,modiji,,,
সুপারিশে,suparish,soparish,,
করাত,korato,,,
কৃষিতে,krishite,kreeshite,,
অপুষ্টি,opusti,apusti,,
ভরাটের,vorater,bhorater,,
মাইনের,mainer,myner,,
উদ্যমে,oddome,uddome,uddame,
শৈশবের,shaishaber,shoishaber,,
অর্গানাইজেশন,organization,organizasion,,
সুবিধার্থে,subidarthe,sobidarthe,,
বিস্তারের,bistarer,,,
কানপুরের,kanpurer,,,
সাইরাজ,sayraj,sairaj,,
ডব্লিউ,W,,,
ঠান্ডার,thandar,,,
চুলচেরা,chulchera,,,
ফেস,fes,face,,
গড়িয়াহাটের,goriyahater,gariyahater,,
কাজিয়া,kajiya,kajia,,
উপাধ্যায়ের,opaddhayer,upaddhayer,,
অবজ্ঞা,abogga,obogga,,
সরকারেরও,sorkarer,sarkarer,,
আর্তি,aarti,arti,,
মনীশ,monish,manish,,
ফুলবাগান,fulbagan,foolbagan,,
যুবভারতী,jubobharoti,jubovaroti,zubobharoti,
ছুটলেন,chutlen,chhutlen,chotlen,
নাহ্,nah,,,
গোলবাজার,golbajar,golbazar,goalbajar,goalbazar
নিম্নবিত্ত,nimnobitto,,,
বিস্কুটের,biscuter,biscuiter,biskuter,
স্বাভাবিকভাবেই,savabikvabei,sabhabikbhbei,,
অন্ন,anno,onno,,
বদ্ধ,boddo,,,
লাগিয়েই,lagiyei,lagiai,,
চূড়ামণি,churamoni,churamani,,
জমিকে,jomike,jamike,,
মোকাবিলায়,mokabilay,mokabelay,,
অপারেশনে,oparatione,,,
সভাঘরে,sovaghore,sobhaghore,,
বৃন্দা,brinda,breenda,,
বিনিয়োগকারীদের,biniogkarider,biniyogkarider,,
ব্যাপারেই,beparei,,,
শুভেন্দুবাবুর,shuvendubabur,shuvendobabur,,
অনুষ্ঠানকে,anusthankei,onusthankei,,
ট্যাঙ্কের,tanker,,,
তেমনিই,temoni,,,
কেবিন,cabin,kebin,,
মডার্ন,modern,,,
ফাটাতে,fatate,phatate,,
ইউনিস,younis,,,
নির্মলবাবুর,nirmalbabur,nirmolbabur,,
দেরির,derir,,,
কোহালিদের,kohalider,kohlider,,
সাহায্যেই,sahajjei,,,
কালিন্দী,calindi,kalindee,kalindi,
পেটেন্ট,petente,patente,,
পিতার,pitar,,,
সাইয়ের,saiyer,saier,,
অধিকাংশেরই,adhikangser,odhikangser,,
সেলে,cele,sele,celle,
ভাষাতেই,bhasatei,vasatei,,
প্যাড,pad,,,
ঘুমপাড়ানি,ghumparani,ghomparani,,
গোয়েল,goyel,gooyel,gowel,
শিশুও,shishuo,,,
গ্রীষ্মের,grishmer,greeshmer,,
আদর্শে,adorsho,adarsho,,
দ্বারকা,darka,,,
আমিরকে,amirke,aamirke,,
বাবর,babor,babar,babur,
নত,noto,,,
তর,tor,,,
জিকো,ziko,jiko,,
কালিখো,kalikho,,,
সাম্প্রদায়িকতার,sampradaikotar,sampradayikotar,samprodayikotar,
অতীন,ateen,otin,atin,
অমৃতা,amrita,amreeta,,
পাঠাব,pathabo,,,
করমুক্ত,kormukto,karmukto,,
পারিবে,paribe,,,
এয়ারপোর্টে,airporte,,,
বেদম,bedom,bedam,,
ডিভিসির,DVCr,divisir,,
প্রাদেশিক,pradeshik,,,
কৌশলী,kowsholi,kousholi,koushali,kowshali
বেধেছিল,bedechilo,bedesilo,bedechhilo,
উষ্ণায়নের,usshaoner,usshayaner,osshayoner,usshayoner
উঠেছি,uthechi,othechi,uthesi,uthechhi
কার্ডও,cardo,,,
ভোগান্তিতে,vogantite,bhogantite,,
বুদ্ধিজীবী,buddijibi,buddijeebee,,
পুনর্নিয়োগ,punorniyag,punorniyog,ponorniyog,
সতীনাথ,sateenath,satinath,,
চটপট,chatpat,chotpot,,
নীলাদ্রি,neeladri,niladri,,
হরিদাস,horidas,haridas,,
চলিতে,cholite,,,
নিখাদ,nikhad,,,
অটোচালকদের,autochalokder,,,
মহাপ্রভু,mohaprabhu,mohapravu,mohaprobhu,
প্রতিনিধিরাও,protinidhirau,pratinidhirau,pratinidhirao,
সাদামাটা,sadamata,,,
সামাদ,samad,,,
বারোর,baror,,,
বৈচিত্র্য,boichitra,boichitro,boychitro,
দুবে,dube,,,
টোকিও,tokio,tokyo,,
পঞ্চাননতলা,panchannotola,ponchannotola,,
নারদা,narda,,,
ভাসে,bhase,vase,,
ফার্নান্ডেজ,fernandez,,,
জ্বালায়,zalay,jalay,,
বিষণ্ণ,bishonno,bishanno,,
কুকুরকে,kokorke,kukurke,,
ছেঁকে,cheke,,,
সৌরভ:,sourav,sowrav,,
জিপে,jipe,,,
শেল,shell,shel,,
যুক্তিযুক্ত,juktijukto,,,
বস্তুর,bastur,bastoor,,
স্নায়ু,snayu,snayo,,
আমলারা,amlara,aamlara,,
ধাতু,dhato,dhatu,,
অলস,alash,olosh,,
রেলকর্মীদের,railkarmider,relkarmider,railkorrmider,
ছুটেছে,chuteche,chutse,chutechhe,choteche
কলম্বিয়ার,colombiar,kolombiar,,
পশুদের,pashoder,pashuder,,
স্থাবর,sthabor,sthabar,,
ভুটানে,bhurtane,,,
হোমিওপ্যাথি,homiopathey,homeopathy,,
জিদানের,jidaner,,,
সম্পাদনায়,sompadonay,sampadonay,,
নস্করের,naskorer,noskorer,,
সামসুদ্দিন,samsuddin,samsoddin,,
মল্লারপুর,mollarpur,,,
কারণের,karoner,,,
পাঁজার,pajar,,,
মধুপুর,madhupur,modhupur,,
চলব,cholbo,,,
দুপ্লেসি,duplessis,duplessi,,
উদ্দিন,oddin,uddin,,
বিতর্কও,bitorko,,,
উপকূলীয়,opokuliyo,upokuliyo,,
পুনর্নবীকরণ,purornabikaran,punornabeekoron,,
দুবারই,duibari,dubari,,
পণ্ড,poshu,pashu,,
রঘু,raghu,roghu,,
আব্রাহাম,abraham,,,
পথটি,pothti,pathti,,
সন্তু,santo,sonto,,
তর্কে,torkey,,,
ঋণনীতি,reenneeti,rinniti,rinneeti,
ইদ্রিশ,idrish,edrish,,
ব্যবহারও,beboharo,,,
বিন্যাস,binnas,,,
কুয়োয়,kuyoy,kuyay,koyoy,
ভোটপর্ব,voteporbo,,,
একখানা,ekkhana,,,
চেকের,cheker,chequer,,
অলিগলি,oligoli,aligali,aligoli,
সুবর্ণজয়ন্তী,subarnojoyonti,sobornojoyonti,,
আইসিআইসিআই,ICICI,aisiaisiai,,
ফ্রায়েড,frayed,,,
ফাল্গুনী,falgoni,falgonee,falguni,
গোপালের,gopaler,,,
পাগলা,pagla,,,
স্রষ্টা,srosta,srasta,srashta,
দেওয়া—,dewya,deoa,deuya,deya
সংগঠনটি,songothanti,songothonti,,
দ্রুতগতিতে,drutogatite,drorogotite,,
অপার,apar,opar,,
মাটন,matton,mutton,,
বিদ্যার,biddar,biddhar,,
মুভমেন্ট,movement,,,
অ্যাপটি,appti,,,
আধুনিকীকরণ,adhunikikaran,adhunikikoron,adhunikeekoron,adhunikeekaran
জোয়ারে,joyare,joare,,
চুঁচুড়ার,chochorar,chuchurar,,
ডিভিডেন্ড,devidend,,,
জাতপাত,jatpat,,,
বঙ্গোপসাগর,bongoposagor,,,
খেতেও,kheteu,kheteo,,
তেজপাতা,tezpata,tejpata,,
রিমোট,rimote,remote,,
সাহাপুর,sahapur,,,
প্যারা,pera,,,
ভালয়,valoy,bhaloy,,
স্যানিটারি,sanitary,,,
দিকই,diki,dik e,,
পরোটা,porota,parota,,
বাবলা,babla,,,
হ্যারি,harry,,,
অর্থোপেডিক,orthopedic,arthopedic,,
এনএসসিএন,enescien,NSCN,,
চলাচলও,cholacholeu,cholacholeo,,
স্যালাইনের,salayn,salain,,
ইন্ডোরে,indoor,,,
লজ্জিত,lojjito,lajjito,,
শোধের,shoedher,shodher,,
পোস্তার,postar,,,
শিক্ষাক্ষেত্রে,sikkhakhetre,,,
অনর্গল,anargal,anorgol,,
স্বপ্নপূরণ,sapnopuron,sopnopuron,,
পদ্মশ্রী,poddosshri,padmashri,padmashree,paddosshri
সাক্ষাতের,sakkhater,,,
ধূপগুড়ির,dhopguri,dhupguri,,
হাগ্রামা,hagrama,,,
বুম,boom,,,
অনুরাগের,anurager,onurager,,
কন্যাশ্রীর,konnashri,kannashri,konnashree,kannashree
শিখরে,shikhore,,,
দেবশঙ্কর,devsongkorer,devsongkarer,devsangkorer,
রেশনে,reshone,reshonye,,
ইহাতে,ihate,ehate,,
সংবর্ধিত,songbordhito,sangbordhito,,
ওভারব্রিজ,overbridge,,,
উপার্জনের,uparjaner,uparjoner,,
প্রশিক্ষণও,prashikkhono,prosikkhono,,
লাটাগুড়ি,latagori,lataguri,,
অনায়াসেই,onayesei,anaeasei,anayesei,
স্লোগানের,sloganer,,,
একবারে,ekbare,akbare,,
নবনীতা,nobonite,noboneeta,nabanita,
ভালবাসায়,bhalobasay,valobasay,,
রিজিজু,ridiju,ridijo,,
য়ায়,yay,,,
পলিটব্যুরোর,politburor,,,
সারপ্রাইজ,surprize,surprise,,
সঙ্গীতে,sangite,songite,,
আবেগপ্রবণ,abegpraban,abegprobon,,
ব্রিটিশদের,britishder,,,
ডিভাইডারে,divideare,dividare,,
উদ্বাস্তুদের,udbastuder,udbastoder,,
স্টাম্প,stump,stamp,,
ভূষিত,bhushito,vushito,,
ছাঁটাইয়ের,chataiaer,chataier,chataiyer,
সমাজসেবী,somajsebi,samajsebi,somajsebee,
গ্র্যাজুয়েট,graduate,,,
জগদীশচন্দ্র,jagadishchandra,jogodishchondro,,
এন্টালি,entally,,,
প্রস্তুতকারী,prastutkaree,prastutkari,prostutkari,
সারে,sire,sare,,
সিরিয়ালে,siriyale,seriale,,
গাফিলতিতেই,gafilotitei,gafilatitei,,
ওন্দার,undar,ondar,,
বিল্ডিংয়ের,buildinger,,,
ঝালদায়,zalday,jhalday,,
কাঁঠাল,kathal,,,
মতপার্থক্য,motparthokko,matparthokko,matparthakka,
গৃহের,greeher,griher,,
সত্তরোর্ধ্ব,sottorurdho,sattorurdho,,
